Average Speed-up: 98.96%
Average Speed-up Factor: 107.20x

Hydrograph H463: Ground Truth = 75.88s, AI Model = 0.85s, Speed-up = 98.88%, Speed-up Factor = 89.27x
Hydrograph H464: Ground Truth = 75.85s, AI Model = 1.09s, Speed-up = 98.56%, Speed-up Factor = 69.59x
Hydrograph H465: Ground Truth = 75.85s, AI Model = 1.49s, Speed-up = 98.04%, Speed-up Factor = 50.91x
Hydrograph H466: Ground Truth = 75.83s, AI Model = 1.27s, Speed-up = 98.33%, Speed-up Factor = 59.71x
Hydrograph H467: Ground Truth = 75.83s, AI Model = 1.31s, Speed-up = 98.27%, Speed-up Factor = 57.89x
Hydrograph H468: Ground Truth = 75.84s, AI Model = 1.04s, Speed-up = 98.63%, Speed-up Factor = 72.92x
Hydrograph H469: Ground Truth = 75.84s, AI Model = 1.06s, Speed-up = 98.60%, Speed-up Factor = 71.55x
Hydrograph H470: Ground Truth = 85.95s, AI Model = 0.63s, Speed-up = 99.27%, Speed-up Factor = 136.43x
Hydrograph H471: Ground Truth = 80.90s, AI Model = 0.85s, Speed-up = 98.95%, Speed-up Factor = 95.18x
Hydrograph H472: Ground Truth = 85.93s, AI Model = 0.83s, Speed-up = 99.03%, Speed-up Factor = 103.53x
Hydrograph H473: Ground Truth = 90.92s, AI Model = 0.97s, Speed-up = 98.93%, Speed-up Factor = 93.73x
Hydrograph H474: Ground Truth = 80.92s, AI Model = 0.86s, Speed-up = 98.94%, Speed-up Factor = 94.09x
Hydrograph H475: Ground Truth = 80.87s, AI Model = 1.28s, Speed-up = 98.42%, Speed-up Factor = 63.18x
Hydrograph H476: Ground Truth = 85.88s, AI Model = 0.97s, Speed-up = 98.87%, Speed-up Factor = 88.54x
Hydrograph H477: Ground Truth = 75.87s, AI Model = 1.06s, Speed-up = 98.60%, Speed-up Factor = 71.58x
Hydrograph H478: Ground Truth = 80.85s, AI Model = 0.97s, Speed-up = 98.80%, Speed-up Factor = 83.35x
Hydrograph H479: Ground Truth = 75.97s, AI Model = 1.32s, Speed-up = 98.26%, Speed-up Factor = 57.55x
Hydrograph H480: Ground Truth = 80.84s, AI Model = 1.08s, Speed-up = 98.66%, Speed-up Factor = 74.85x
Hydrograph H481: Ground Truth = 75.84s, AI Model = 1.28s, Speed-up = 98.31%, Speed-up Factor = 59.25x
Hydrograph H482: Ground Truth = 75.86s, AI Model = 1.29s, Speed-up = 98.30%, Speed-up Factor = 58.81x
Hydrograph H483: Ground Truth = 81.03s, AI Model = 0.97s, Speed-up = 98.80%, Speed-up Factor = 83.54x
Hydrograph H484: Ground Truth = 85.94s, AI Model = 0.85s, Speed-up = 99.01%, Speed-up Factor = 101.11x
Hydrograph H485: Ground Truth = 80.94s, AI Model = 0.99s, Speed-up = 98.78%, Speed-up Factor = 81.76x
Hydrograph H486: Ground Truth = 80.93s, AI Model = 0.97s, Speed-up = 98.80%, Speed-up Factor = 83.43x
Hydrograph H487: Ground Truth = 91.32s, AI Model = 1.29s, Speed-up = 98.59%, Speed-up Factor = 70.79x
Hydrograph H488: Ground Truth = 86.11s, AI Model = 1.95s, Speed-up = 97.74%, Speed-up Factor = 44.16x
Hydrograph H489: Ground Truth = 85.89s, AI Model = 0.97s, Speed-up = 98.87%, Speed-up Factor = 88.55x
Hydrograph H490: Ground Truth = 81.10s, AI Model = 1.06s, Speed-up = 98.69%, Speed-up Factor = 76.51x
Hydrograph H491: Ground Truth = 75.84s, AI Model = 1.29s, Speed-up = 98.30%, Speed-up Factor = 58.79x
Hydrograph H492: Ground Truth = 75.85s, AI Model = 1.31s, Speed-up = 98.27%, Speed-up Factor = 57.90x
Hydrograph H493: Ground Truth = 75.83s, AI Model = 1.29s, Speed-up = 98.30%, Speed-up Factor = 58.78x
Hydrograph H494: Ground Truth = 75.85s, AI Model = 0.85s, Speed-up = 98.88%, Speed-up Factor = 89.24x
Hydrograph H495: Ground Truth = 80.86s, AI Model = 0.97s, Speed-up = 98.80%, Speed-up Factor = 83.36x
Hydrograph H496: Ground Truth = 85.84s, AI Model = 1.05s, Speed-up = 98.78%, Speed-up Factor = 81.75x
Hydrograph H497: Ground Truth = 85.91s, AI Model = 0.86s, Speed-up = 99.00%, Speed-up Factor = 99.90x
Hydrograph H498: Ground Truth = 90.93s, AI Model = 0.97s, Speed-up = 98.93%, Speed-up Factor = 93.74x
Hydrograph H499: Ground Truth = 85.93s, AI Model = 0.86s, Speed-up = 99.00%, Speed-up Factor = 99.92x
Hydrograph H500: Ground Truth = 85.92s, AI Model = 1.29s, Speed-up = 98.50%, Speed-up Factor = 66.60x
Hydrograph H1iw: Ground Truth = 31.19s, AI Model = 0.27s, Speed-up = 99.13%, Speed-up Factor = 115.52x
Hydrograph H2iw: Ground Truth = 30.73s, AI Model = 0.29s, Speed-up = 99.06%, Speed-up Factor = 105.97x
Hydrograph H3iw: Ground Truth = 30.62s, AI Model = 0.33s, Speed-up = 98.92%, Speed-up Factor = 92.79x
Hydrograph H4iw: Ground Truth = 30.67s, AI Model = 0.27s, Speed-up = 99.12%, Speed-up Factor = 113.59x
Hydrograph H5iw: Ground Truth = 35.64s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.00x
Hydrograph H6iw: Ground Truth = 40.69s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 150.70x
Hydrograph H7iw: Ground Truth = 35.82s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.52x
Hydrograph H8iw: Ground Truth = 35.71s, AI Model = 0.38s, Speed-up = 98.94%, Speed-up Factor = 93.97x
Hydrograph H9iw: Ground Truth = 35.72s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.30x
Hydrograph H10iw: Ground Truth = 35.72s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.30x
Hydrograph H11iw: Ground Truth = 35.68s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.15x
Hydrograph H12iw: Ground Truth = 35.71s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.26x
Hydrograph H13iw: Ground Truth = 35.76s, AI Model = 0.36s, Speed-up = 98.99%, Speed-up Factor = 99.33x
Hydrograph H14iw: Ground Truth = 35.72s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.30x
Hydrograph H15iw: Ground Truth = 35.81s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.63x
Hydrograph H16iw: Ground Truth = 35.66s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.07x
Hydrograph H17iw: Ground Truth = 40.71s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 150.78x
Hydrograph H18iw: Ground Truth = 35.85s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.78x
Hydrograph H19iw: Ground Truth = 35.70s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.22x
Hydrograph H20iw: Ground Truth = 40.86s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.33x
Hydrograph H21iw: Ground Truth = 40.71s, AI Model = 0.29s, Speed-up = 99.29%, Speed-up Factor = 140.38x
Hydrograph H22iw: Ground Truth = 35.71s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.26x
Hydrograph H23iw: Ground Truth = 35.76s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.31x
Hydrograph H24iw: Ground Truth = 35.70s, AI Model = 0.28s, Speed-up = 99.22%, Speed-up Factor = 127.50x
Hydrograph H25iw: Ground Truth = 35.70s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.22x
Hydrograph H26iw: Ground Truth = 35.82s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.52x
Hydrograph H27iw: Ground Truth = 30.67s, AI Model = 0.29s, Speed-up = 99.05%, Speed-up Factor = 105.76x
Hydrograph H28iw: Ground Truth = 35.77s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.48x
Hydrograph H29iw: Ground Truth = 35.71s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.26x
Hydrograph H30iw: Ground Truth = 35.67s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.00x
Hydrograph H31iw: Ground Truth = 35.75s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.28x
Hydrograph H32iw: Ground Truth = 35.69s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.19x
Hydrograph H33iw: Ground Truth = 35.68s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.15x
Hydrograph H34iw: Ground Truth = 35.69s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.19x
Hydrograph H35iw: Ground Truth = 35.78s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.38x
Hydrograph H36iw: Ground Truth = 35.96s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 124.00x
Hydrograph H37iw: Ground Truth = 35.78s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.52x
Hydrograph H38iw: Ground Truth = 35.68s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.15x
Hydrograph H39iw: Ground Truth = 35.76s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.44x
Hydrograph H40iw: Ground Truth = 40.88s, AI Model = 0.29s, Speed-up = 99.29%, Speed-up Factor = 140.97x
Hydrograph H41iw: Ground Truth = 40.78s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.04x
Hydrograph H42iw: Ground Truth = 40.88s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.41x
Hydrograph H43iw: Ground Truth = 35.70s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.10x
Hydrograph H44iw: Ground Truth = 40.76s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 150.96x
Hydrograph H45iw: Ground Truth = 40.85s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.30x
Hydrograph H46iw: Ground Truth = 40.93s, AI Model = 0.29s, Speed-up = 99.29%, Speed-up Factor = 141.14x
Hydrograph H47iw: Ground Truth = 35.78s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.52x
Hydrograph H48iw: Ground Truth = 40.73s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 150.85x
Hydrograph H49iw: Ground Truth = 40.77s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.00x
Hydrograph H50iw: Ground Truth = 35.81s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.63x
Hydrograph H51iw: Ground Truth = 35.80s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.59x
Hydrograph H52iw: Ground Truth = 40.90s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.48x
Hydrograph H53iw: Ground Truth = 35.72s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.30x
Hydrograph H54iw: Ground Truth = 40.80s, AI Model = 0.29s, Speed-up = 99.29%, Speed-up Factor = 140.69x
Hydrograph H55iw: Ground Truth = 35.78s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.52x
Hydrograph H56iw: Ground Truth = 35.64s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 122.90x
Hydrograph H57iw: Ground Truth = 35.65s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.04x
Hydrograph H58iw: Ground Truth = 35.72s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.17x
Hydrograph H59iw: Ground Truth = 35.68s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.15x
Hydrograph H60iw: Ground Truth = 35.71s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.26x
Hydrograph H61iw: Ground Truth = 35.64s, AI Model = 0.28s, Speed-up = 99.21%, Speed-up Factor = 127.29x
Hydrograph H62iw: Ground Truth = 35.65s, AI Model = 0.46s, Speed-up = 98.71%, Speed-up Factor = 77.50x
Hydrograph H63iw: Ground Truth = 35.68s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.15x
Hydrograph H64iw: Ground Truth = 35.92s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.86x
Hydrograph H65iw: Ground Truth = 35.70s, AI Model = 0.28s, Speed-up = 99.22%, Speed-up Factor = 127.50x
Hydrograph H66iw: Ground Truth = 35.82s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.52x
Hydrograph H67iw: Ground Truth = 35.70s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.22x
Hydrograph H68iw: Ground Truth = 35.68s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.03x
Hydrograph H69iw: Ground Truth = 40.70s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 150.74x
Hydrograph H70iw: Ground Truth = 35.73s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.21x
Hydrograph H71iw: Ground Truth = 35.76s, AI Model = 0.28s, Speed-up = 99.22%, Speed-up Factor = 127.71x
Hydrograph H72iw: Ground Truth = 35.74s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.24x
Hydrograph H73iw: Ground Truth = 40.76s, AI Model = 0.40s, Speed-up = 99.02%, Speed-up Factor = 101.90x
Hydrograph H74iw: Ground Truth = 35.69s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.07x
Hydrograph H75iw: Ground Truth = 35.76s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.44x
Hydrograph H76iw: Ground Truth = 40.71s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 150.78x
Hydrograph H77iw: Ground Truth = 35.82s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.67x
Hydrograph H78iw: Ground Truth = 40.75s, AI Model = 0.26s, Speed-up = 99.36%, Speed-up Factor = 156.73x
Hydrograph H79iw: Ground Truth = 40.70s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 150.74x
Hydrograph H80iw: Ground Truth = 35.71s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.26x
Hydrograph H81iw: Ground Truth = 40.73s, AI Model = 0.29s, Speed-up = 99.29%, Speed-up Factor = 140.45x
Hydrograph H82iw: Ground Truth = 40.77s, AI Model = 0.47s, Speed-up = 98.85%, Speed-up Factor = 86.74x
Hydrograph H83iw: Ground Truth = 40.75s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 150.93x
Hydrograph H84iw: Ground Truth = 35.75s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.28x
Hydrograph H85iw: Ground Truth = 35.72s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.30x
Hydrograph H86iw: Ground Truth = 35.70s, AI Model = 0.54s, Speed-up = 98.49%, Speed-up Factor = 66.11x
Hydrograph H87iw: Ground Truth = 35.87s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.85x
Hydrograph H88iw: Ground Truth = 40.79s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.07x
Hydrograph H89iw: Ground Truth = 40.92s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.56x
Hydrograph H90iw: Ground Truth = 40.76s, AI Model = 0.29s, Speed-up = 99.29%, Speed-up Factor = 140.55x
Hydrograph H91iw: Ground Truth = 35.69s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.19x
Hydrograph H92iw: Ground Truth = 35.71s, AI Model = 0.46s, Speed-up = 98.71%, Speed-up Factor = 77.63x
Hydrograph H93iw: Ground Truth = 35.74s, AI Model = 0.33s, Speed-up = 99.08%, Speed-up Factor = 108.30x
Hydrograph H94iw: Ground Truth = 35.72s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.17x
Hydrograph H95iw: Ground Truth = 35.78s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.52x
Hydrograph H96iw: Ground Truth = 30.70s, AI Model = 0.27s, Speed-up = 99.12%, Speed-up Factor = 113.70x
Hydrograph H97iw: Ground Truth = 35.70s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.10x
Hydrograph H98iw: Ground Truth = 35.80s, AI Model = 0.28s, Speed-up = 99.22%, Speed-up Factor = 127.86x
Hydrograph H99iw: Ground Truth = 35.76s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.31x
Hydrograph H100iw: Ground Truth = 35.72s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.30x
Hydrograph H101iw: Ground Truth = 35.78s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.52x
Hydrograph H102iw: Ground Truth = 40.72s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 150.81x
Hydrograph H103iw: Ground Truth = 40.68s, AI Model = 0.29s, Speed-up = 99.29%, Speed-up Factor = 140.28x
Hydrograph H104iw: Ground Truth = 40.90s, AI Model = 0.29s, Speed-up = 99.29%, Speed-up Factor = 141.03x
Hydrograph H105iw: Ground Truth = 40.80s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.11x
Hydrograph H106iw: Ground Truth = 35.71s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.26x
Hydrograph H107iw: Ground Truth = 40.80s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.11x
Hydrograph H108iw: Ground Truth = 35.86s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.81x
Hydrograph H109iw: Ground Truth = 40.72s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 150.81x
Hydrograph H110iw: Ground Truth = 35.71s, AI Model = 0.28s, Speed-up = 99.22%, Speed-up Factor = 127.54x
Hydrograph H111iw: Ground Truth = 35.75s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.41x
Hydrograph H112iw: Ground Truth = 40.78s, AI Model = 0.28s, Speed-up = 99.31%, Speed-up Factor = 145.64x
Hydrograph H113iw: Ground Truth = 35.89s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.93x
Hydrograph H114iw: Ground Truth = 35.71s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.14x
Hydrograph H115iw: Ground Truth = 35.66s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.07x
Hydrograph H116iw: Ground Truth = 35.67s, AI Model = 0.28s, Speed-up = 99.22%, Speed-up Factor = 127.39x
Hydrograph H117iw: Ground Truth = 35.69s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.19x
Hydrograph H118iw: Ground Truth = 30.70s, AI Model = 0.27s, Speed-up = 99.12%, Speed-up Factor = 113.70x
Hydrograph H119iw: Ground Truth = 35.69s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.19x
Hydrograph H120iw: Ground Truth = 35.67s, AI Model = 0.26s, Speed-up = 99.27%, Speed-up Factor = 137.19x
Hydrograph H121iw: Ground Truth = 35.69s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.19x
Hydrograph H122iw: Ground Truth = 35.69s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.07x
Hydrograph H123iw: Ground Truth = 30.73s, AI Model = 0.27s, Speed-up = 99.12%, Speed-up Factor = 113.81x
Hydrograph H124iw: Ground Truth = 35.69s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.07x
Hydrograph H125iw: Ground Truth = 35.66s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.07x
Hydrograph H126iw: Ground Truth = 35.66s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.07x
Hydrograph H127iw: Ground Truth = 35.71s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.26x
Hydrograph H128iw: Ground Truth = 35.73s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.33x
Hydrograph H129iw: Ground Truth = 40.82s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.19x
Hydrograph H130iw: Ground Truth = 35.71s, AI Model = 0.28s, Speed-up = 99.22%, Speed-up Factor = 127.54x
Hydrograph H131iw: Ground Truth = 40.76s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 150.96x
Hydrograph H132iw: Ground Truth = 40.84s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.26x
Hydrograph H133iw: Ground Truth = 35.72s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.30x
Hydrograph H134iw: Ground Truth = 35.79s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.56x
Hydrograph H135iw: Ground Truth = 35.76s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.44x
Hydrograph H136iw: Ground Truth = 35.82s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.67x
Hydrograph H137iw: Ground Truth = 40.72s, AI Model = 0.29s, Speed-up = 99.29%, Speed-up Factor = 140.41x
Hydrograph H138iw: Ground Truth = 35.88s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.89x
Hydrograph H139iw: Ground Truth = 40.84s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.26x
Hydrograph H140iw: Ground Truth = 40.78s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.04x
Hydrograph H141iw: Ground Truth = 40.73s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 150.85x
Hydrograph H142iw: Ground Truth = 40.83s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.22x
Hydrograph H143iw: Ground Truth = 35.71s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.26x
Hydrograph H144iw: Ground Truth = 40.75s, AI Model = 0.26s, Speed-up = 99.36%, Speed-up Factor = 156.73x
Hydrograph H145iw: Ground Truth = 35.67s, AI Model = 0.31s, Speed-up = 99.13%, Speed-up Factor = 115.06x
Hydrograph H146iw: Ground Truth = 35.69s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.19x
Hydrograph H147iw: Ground Truth = 35.70s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.22x
Hydrograph H148iw: Ground Truth = 35.74s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.37x
Hydrograph H149iw: Ground Truth = 35.71s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.26x
Hydrograph H150iw: Ground Truth = 35.71s, AI Model = 0.30s, Speed-up = 99.16%, Speed-up Factor = 119.03x
Hydrograph H151iw: Ground Truth = 35.72s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.30x
Hydrograph H152iw: Ground Truth = 35.70s, AI Model = 0.26s, Speed-up = 99.27%, Speed-up Factor = 137.31x
Hydrograph H153iw: Ground Truth = 35.70s, AI Model = 0.39s, Speed-up = 98.91%, Speed-up Factor = 91.54x
Hydrograph H154iw: Ground Truth = 35.68s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.15x
Hydrograph H155iw: Ground Truth = 35.88s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.72x
Hydrograph H156iw: Ground Truth = 35.75s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.41x
Hydrograph H157iw: Ground Truth = 35.87s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.85x
Hydrograph H158iw: Ground Truth = 40.78s, AI Model = 0.29s, Speed-up = 99.29%, Speed-up Factor = 140.62x
Hydrograph H159iw: Ground Truth = 40.83s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.22x
Hydrograph H160iw: Ground Truth = 40.91s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.52x
Hydrograph H161iw: Ground Truth = 41.12s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 152.30x
Hydrograph H162iw: Ground Truth = 40.86s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.33x
Hydrograph H163iw: Ground Truth = 40.96s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.70x
Hydrograph H164iw: Ground Truth = 40.83s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.22x
Hydrograph H165iw: Ground Truth = 40.74s, AI Model = 0.52s, Speed-up = 98.72%, Speed-up Factor = 78.35x
Hydrograph H166iw: Ground Truth = 40.90s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.48x
Hydrograph H167iw: Ground Truth = 40.76s, AI Model = 0.26s, Speed-up = 99.36%, Speed-up Factor = 156.77x
Hydrograph H168iw: Ground Truth = 40.76s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 150.96x
Hydrograph H169iw: Ground Truth = 40.76s, AI Model = 0.29s, Speed-up = 99.29%, Speed-up Factor = 140.55x
Hydrograph H170iw: Ground Truth = 40.73s, AI Model = 0.29s, Speed-up = 99.29%, Speed-up Factor = 140.45x
Hydrograph H171iw: Ground Truth = 35.71s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.26x
Hydrograph H172iw: Ground Truth = 35.68s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.15x
Hydrograph H173iw: Ground Truth = 30.73s, AI Model = 0.27s, Speed-up = 99.12%, Speed-up Factor = 113.81x
Hydrograph H174iw: Ground Truth = 35.73s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.21x
Hydrograph H175iw: Ground Truth = 35.70s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.22x
Hydrograph H176iw: Ground Truth = 35.68s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.15x
Hydrograph H177iw: Ground Truth = 35.69s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.19x
Hydrograph H178iw: Ground Truth = 35.68s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.15x
Hydrograph H179iw: Ground Truth = 35.74s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.24x
Hydrograph H180iw: Ground Truth = 35.72s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.17x
Hydrograph H181iw: Ground Truth = 35.70s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.22x
Hydrograph H182iw: Ground Truth = 35.78s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.52x
Hydrograph H183iw: Ground Truth = 35.82s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.52x
Hydrograph H184iw: Ground Truth = 35.74s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.37x
Hydrograph H185iw: Ground Truth = 40.88s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.41x
Hydrograph H186iw: Ground Truth = 40.79s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.07x
Hydrograph H187iw: Ground Truth = 40.75s, AI Model = 0.29s, Speed-up = 99.29%, Speed-up Factor = 140.52x
Hydrograph H188iw: Ground Truth = 40.79s, AI Model = 0.29s, Speed-up = 99.29%, Speed-up Factor = 140.66x
